"word_id","word","part_of_speech","definition","synonyms","letters","count","difficulty","example_sentences"
"9017","uncertainness","noun","being unsettled or in doubt or dependent on chance","precariousness, uncertainty","13","3101","0.738095001694307",""
"9018","unclothed","adjective","not wearing clothing","","9","281398","0.64283540656405",""
"9019","uncolumned","adjective","not having columns","noncolumned","10","453","0.666666634837522",""
"9020","uncombable","adjective","not capable of being combed","","10","3346","0.66666641133821",""
"9021","uncomparable","adjective","such that comparison is impossible; unsuitable for comparison or lacking features that can be compared","incomparable","12","9013","0.714285021152003",""
"9022","uncomparably","adverb","in an incomparable manner or to an incomparable degree","incomparably","12","972","0.714285642361117",""
"9023","unconformist","adjective","not conforming to some norm or socially approved pattern of behavior or thought","nonconformist","12","575","0.714285673031434",""
"9024","unconfused","adjective","not perplexed by conflicting situations or statements","unbaffled","10","41226","0.666663484910993",""
"9025","unconsciousness","noun","a state lacking normal awareness of the self or environment","","15","2256542","0.785539959263903",""
"9026","uncontaminating","adjective","not spreading pollution or contamination; especially radioactive contamination","clean","15","784","0.785714228313667",""
"9027","uncordial","adjective","lacking warmth or friendliness","","9","8305","0.642856504420118",""
"9028","uncorrectable","adjective","incapable of being controlled or managed","uncontrollable, unmanageable","13","63295","0.738090351394416",""
"9029","uncorrected","adjective","not subjected to correction or discipline","undisciplined","11","1591070","0.690353275202487",""
"9030","uncrate","verb","remove from the crate","","7","11533","0.595237207421264",""
"9031","uncrystallised","adjective","without real or apparent crystalline form","amorphous, uncrystallized","14","1338","0.761904661704759",""
"9032","uncultivatable","adjective","not suitable for cultivation or tilling","uncultivable","14","11702","0.761903861031801",""
"9033","uncurving","adjective","having no curves","uncurved","9","1100","0.642857061043879",""
"9034","underestimation","noun","an estimation that is too low; an estimate that is less than the true or actual value","underestimate, underrating, underreckoning","15","755756","0.785655902796019",""
"9035","underperform","verb","perform less well or with less success than expected","underachieve","12","81248","0.714279440622172",""
"9036","undersoil","noun","the layer of soil between the topsoil and bedrock","subsoil","9","11443","0.64285626199328",""
"9037","understandability","noun","the quality of comprehensible language or thought","comprehensibility","17","135438","0.833322873210159",""
"9038","undestroyable","adjective","very long lasting","durable, indestructible, perdurable","13","2110","0.738095078254216",""
"9039","undeterminable","adjective","not capable of being definitely decided or ascertained","indeterminable","14","122560","0.761895296674135",""
"9040","undisputedly","adverb","in an unarguable and undisputed manner","inarguably, unarguably","12","72050","0.71428015121556",""
"9041","undoable","adjective","impossible to achieve","unachievable, unattainable, unrealizable","8","28227","0.619045441532373",""
"9042","unedifying","adjective","not edifying","unenlightening","10","96818","0.666659190139562",""
"9043","unencouraging","adjective","not encouraging","","13","10330","0.73809444321642",""
"9044","unenergetically","adverb","without energy; in a lethargic manner","lethargically","15","445","0.785714254503182",""
"9045","unentitled","adjective","having no right or entitlement","unqualified","10","17480","0.666665319413123",""
"9046","unethical","adjective","not conforming to approved standards of social or professional behavior","","9","2800921","0.642640760294782",""
"9047","unevenness","noun","the quality of being uneven and lacking uniformity","variability","10","764209","0.666607630710141",""
"9048","unexceeded","adjective","not capable of being improved on","unexcelled, unsurpassed","10","3498","0.666666399595418",""
"9049","unexchangeability","noun","the quality of being incapable of exchange or interchange","","17","198","0.833333321204266",""
"9050","unexploded","adjective","still capable of exploding or being fired","undischarged","10","338524","0.666640517092656",""
"9051","unfeignedly","adverb","with sincerity; without pretense","sincerely, truly","11","83369","0.690469752954356",""
"9052","unfilmed","adjective","not recorded on film or tape","untaped","8","15046","0.619046459833248",""
"9053","unhelpfulness","noun","an inability to be helpful","","13","6251","0.738094758340407",""
"9054","unhopeful","adjective","showing utter resignation or hopelessness","abject","9","22092","0.642855439302588",""
"9055","unhurriedness","noun","a rate demonstrating an absence of haste or hurry","deliberateness, deliberation, slowness","13","2082","0.738095080417362",""
"9056","unidentifiable","adjective","impossible to identify","","14","544624","0.761862690032722",""
"9057","unimaginatively","adverb","in a matter-of-fact manner","prosaically","15","38573","0.785711308916675",""
"9058","unimprisoned","adjective","free from confinement or physical restraint","unconfined","12","6287","0.714285231749695",""
"9059","uninsurability","noun","the quality of being uninsurable; the conditions under which an insurance company will refuse to issue insurance to an applicant (based on standards set by the insurance company)","","14","10742","0.761903935196799",""
"9060","unintentionally","adverb","without intention; in an unintentional manner","accidentally","15","2096893","0.785552292980341",""
"9061","uninterestingness","noun","inability to capture or hold one's interest","","17","1961","0.833333185003337",""
"9062","unjustness","noun","the practice of being unjust or unfair","injustice","10","29856","0.666664363302689",""
"9063","unlabeled","adjective","lacking a label or tag","unlabelled, untagged","9","1295150","0.642757088944103",""
"9064","unlipped","adjective","without a lip or lips","lipless","8","2105","0.619047459592873",""
"9065","unlocated","adjective","lacking a particular location","","9","228912","0.64283946138081",""
"9066","unmarred","adjective","free from physical or moral spots or stains","unblemished, unmutilated","8","181589","0.619033593519417",""
"9067","unmated","adjective","of the remaining member of a pair","odd, unmatched, unpaired","7","130511","0.595228015751323",""
"9068","unmedicinal","adjective","not having a medicinal effect or not medically prescribed","nonmedicinal, unmedical, unmedicative","11","652","0.690476143273259",""
"9069","unmodernised","adjective","not brought up to date","unmodernized","12","1106","0.714285632008919",""
"9070","unneighborly","adjective","not exhibiting the qualities expected in a friendly neighbor","unneighbourly","12","30832","0.714283335520656",""
"9071","unnerving","adjective","inspiring fear","formidable, redoubtable","9","671956","0.642805233925168",""
"9072","unorganised","adjective","not affiliated in a trade union","nonunionised, nonunionized, unorganized","11","67738","0.690470960530486",""
"9073","unoxygenated","adjective","(used of blood) not supplied with oxygen","unaerated","12","30795","0.714283338379098",""
"9074","unpermed","adjective","not having had a permanent wave","","8","277","0.61904760081539",""
"9075","unprocessed","adjective","not refined or processed","crude, unrefined","11","1013428","0.690397901054393",""
"9076","unproductively","adverb","in an unproductive manner","fruitlessly, unprofitably","14","59561","0.76190016367488",""
"9077","unproven","adjective","not proved","unproved","8","1008881","0.618969680905245",""
"9078","unprovocative","adjective","not provocative","unprovoking","13","13466","0.738094200944093",""
"9079","unraveler","noun","a person who removes tangles; someone who takes something out of a tangled state","disentangler, unraveller","9","3812","0.64285685152776",""
"9080","unreadably","adverb","in an illegible manner","illegibly, undecipherably","10","5052","0.666666279540828",""
"9081","unrealised","adjective","of persons; marked by failure to realize full potentialities","unfulfilled, unrealized","10","53948","0.666662502070258",""
"9082","unreflected","adjective","(especially of incident sound or light) not turned back by physical reflection","","11","73458","0.690470518630706",""
"9083","unsatiable","adjective","impossible to satisfy","insatiable, insatiate","10","17706","0.666665301953447",""
"9084","unsheared","adjective","not sheared","unshorn","9","41611","0.642853931358215",""
"9085","unsnarled","adjective","straightened out","disentangled, loosened","9","9550","0.642856408237386",""
"9086","unsoundable","adjective","too deep to determine the depth of","","11","2939","0.690475966590602",""
"9087","unstilted","adjective","flowing naturally and continuously","","9","5791","0.642856698639706",""
"9088","unsufferable","adjective","too extreme to bear","insufferable","12","18372","0.714284298120527",""
